Away Team,Away Spread,Home Spread,Home Team,Game Date
BAL,27.00,22.00,TB,WEEK8
DEN,21.00,17.00,JAX,WEEK8
CAR,34.00,37.00,ATL,WEEK8
CHI,29.00,49.00,DAL,WEEK8
MIA,31.00,27.00,DET,WEEK8
ARI,26.00,34.00,MIN,WEEK8
LV,0.00,24.00,NO,WEEK8
NE,22.00,17.00,NYJ,WEEK8
PIT,13.00,35.00,PHI,WEEK8
TEN,17.00,10.00,HOU,WEEK8
WAS,17.00,16.00,IND,WEEK8
SF,31.00,14.00,LA,WEEK8
NYG,13.00,27.00,SEA,WEEK8
GB,17.00,27.00,BUF,WEEK8
CIN,13.00,32.00,CLE,WEEK8
