Game Date,Home Team,Home Spread,Away Team,Away Spread,OVR,OFF,PASS,PBLK,RECV,RUN,RBLK,DEF,RDEF,TACK,PRSH,COV,OPP OVR,OPP OFF,OPP PASS,OPP PBLK,OPP RECV,OPP RUN,OPP RBLK,OPP DEF,OPP RDEF,OPP TACK,OPP PRSH,OPP COV,Overall Adv,Offense Adv,Passing Adv,Pass Block Adv,Receving Adv,Running Adv,Run Block Adv,Defense Adv,Run Defense Adv,Tackling Adv,Pass Rush Adv,Coverage Adv,Game Pick
WEEK2,KC,27.0,LAC,24.0,93.2,85.5,90.0,73.6,83.1,79.3,72.5,79.3,63.6,52.9,75.3,89.8,76.3,72.3,75.7,67.0,76.3,77.2,45.7,62.8,36.5,45.7,68.2,86.7,16.900000000000006,22.700000000000003,12.549999999999997,5.3999999999999915,-3.6000000000000085,42.8,36.0,7.0,2.1499999999999986,-23.85,3.950000000000003,18.14999999999999,KC
WEEK2,SF,27.0,SEA,7.0,93.1,82.4,73.6,74.4,88.0,82.6,66.9,84.8,74.4,90.0,76.4,91.5,80.8,75.9,74.1,64.2,77.7,90.0,57.8,64.7,62.0,45.0,65.1,63.5,12.299999999999997,17.700000000000003,9.299999999999997,9.300000000000011,24.5,20.599999999999994,4.900000000000006,8.899999999999991,0.5,6.150000000000006,7.25,20.549999999999997,SF
