Game Date_picks,Home Team_picks,Away Team_picks,Game Pick,Game Key,Game Date,Home Team,Home Score,Away Score,Away Team,Home Line Close,Away Line Close,Home Odds Close,Away Odds Close,Margin,ATS Win/Loss,ML Win/Loss,Wager,ATS Payout,ML Payout,Weekly ATS Payout,Weekly ML Payout,Total Payout
WEEK18,PHI,NYG,PHI,PHINYG,WEEK18,PHI,22.00,16.00,NYG,-17.00,17.00,1.06,10.50,-6.00,0,1,100,-100.00,6.00,80.00,66.00,146.00
WEEK18,LV,KC,KC,LVKC,WEEK18,LV,13.00,31.00,KC,8.50,-8.50,4.25,1.24,18.00,1,1,100,90.00,24.00,80.00,66.00,146.00
WEEK18,CHI,MIN,MIN,CHIMIN,WEEK18,CHI,13.00,29.00,MIN,6.50,-6.50,3.30,1.36,16.00,1,1,100,90.00,36.00,80.00,66.00,146.00
