Game Date,Home Team,Home Spread,Away Team,Away Spread,OVR,OFF,PASS,PBLK,RECV,RUN,RBLK,DEF,RDEF,TACK,PRSH,COV,OPP OVR,OPP OFF,OPP PASS,OPP PBLK,OPP RECV,OPP RUN,OPP RBLK,OPP DEF,OPP RDEF,OPP TACK,OPP PRSH,OPP COV,Overall Adv,Offense Adv,Passing Adv,Pass Block Adv,Receving Adv,Running Adv,Run Block Adv,Defense Adv,Run Defense Adv,Tackling Adv,Pass Rush Adv,Coverage Adv,Game Pick
WEEK8,DAL,49.0,CHI,29.0,85.4,75.2,64.9,69.6,75.8,88.0,63.0,75.1,60.7,83.2,84.5,79.2,62.8,69.2,50.9,68.2,62.1,85.9,73.1,47.3,34.9,49.2,52.2,60.8,22.60000000000001,27.900000000000006,8.400000000000006,17.39999999999999,15.0,53.1,28.1,5.8999999999999915,-18.799999999999997,9.200000000000003,24.950000000000003,14.049999999999997,DAL
WEEK8,PHI,35.0,PIT,13.0,93.7,85.0,80.7,84.9,80.4,85.9,76.5,85.9,67.9,55.9,90.1,89.2,79.7,74.5,75.7,69.5,72.8,85.6,58.0,71.1,70.3,74.4,67.6,68.3,14.0,13.900000000000006,12.750000000000014,17.30000000000001,12.100000000000009,15.600000000000009,6.200000000000003,11.400000000000006,-3.8999999999999915,-23.29999999999999,17.5,18.049999999999997,PHI
